CustomerID,Age,Gender,MaritalStatus,Education,Occupation,AnnualIncome,CityTier,FamilySize,CreditScore,PurchaseHistory,AvgPurchaseValue,DaysSinceLastPurchase,WebsiteVisits,AppUsageHours,EmailClicks,AdsClicked,DiscountUsed,LoyaltyMember,CartAbandonRate,ProductRating,CustomerSatisfaction,PaymentMethod,Device,Purchased
103179,62,Female,Single,Graduate,Business,87141,2,2,529,23,1305.37,255,12,22.8,11,0,1,0,7.75,1.9,8,Net Banking,Mobile,1
103180,37,Female,Single,High School,Employee,82957,1,4,765,31,1276.32,225,15,3.6,16,4,1,1,89.89,3.6,10,Cash,Mobile,0
103181,34,Female,Married,Graduate,Business,71778,1,2,792,16,1375.87,115,19,4.5,20,3,1,0,6.38,3.4,9,Credit Card,Desktop,0
103182,24,Female,Married,Graduate,Self-Employed,82066,2,6,777,28,644.81,115,9,4.4,15,5,0,1,6.24,3.1,5,Credit Card,Mobile,1
103183,21,Male,Divorced,Graduate,Business,124664,1,4,777,13,1004.22,120,2,17.3,17,4,0,1,70.79,3.9,9,Debit Card,Mobile,0
103184,46,Female,Married,High School,Business,81160,3,5,883,29,73.27,103,15,4.6,8,2,0,0,98.37,3.2,8,UPI,Tablet,0
103185,31,Female,Married,High School,Employee,52974,1,3,854,36,27.02,173,10,14.7,15,6,1,1,35.22,1.4,3,Cash,Mobile,1
103186,20,Female,Single,High School,Employee,71962,1,3,636,36,280.7,95,24,14.8,6,6,1,1,52.91,2.0,2,Cash,Mobile,1
103187,41,Female,Single,High School,Employee,116058,3,6,564,25,620.9,156,24,35.2,6,7,0,0,90.34,4.6,8,UPI,Tablet,0
103188,54,Female,Single,Graduate,Employee,77876,1,6,726,7,565.47,153,24,31.8,19,5,1,1,38.24,1.5,10,UPI,Mobile,1
103189,33,Female,Married,High School,Employee,50761,3,1,322,15,726.25,240,20,35.3,18,0,1,1,33.44,2.0,7,Net Banking,Desktop,0
103190,69,Male,Single,Graduate,Student,23141,3,6,315,1,981.15,216,23,22.3,9,4,1,0,49.27,2.7,9,Cash,Tablet,1
103191,21,Female,Married,Post Graduate,Retired,37942,1,5,320,24,1374.74,187,22,5.4,15,4,1,1,68.5,1.8,5,Credit Card,Desktop,0
103192,41,Female,Married,High School,Employee,87000,1,1,552,10,1223.78,296,11,32.2,17,0,0,1,21.2,2.5,2,Credit Card,Mobile,1
103193,51,Female,Single,Post Graduate,Business,97686,3,1,486,11,1411.12,177,24,5.7,16,5,1,0,53.81,2.7,3,Credit Card,Mobile,0
103194,47,Male,Divorced,Graduate,Retired,106324,3,3,842,23,524.06,281,28,32.7,1,5,1,0,1.89,1.3,6,Cash,Desktop,1
103195,35,Female,Married,Post Graduate,Retired,28957,2,4,778,20,1485.57,178,25,6.9,5,4,1,1,9.82,2.7,4,Cash,Mobile,1
103196,36,Female,Divorced,High School,Self-Employed,91549,3,6,517,17,30.11,19,17,11.6,1,10,0,1,95.43,2.9,2,Cash,Mobile,0
103197,48,Male,Divorced,Post Graduate,Employee,51179,1,6,664,12,297.75,342,14,7.3,12,2,0,1,4.42,1.6,8,Cash,Tablet,1
103198,36,Female,Single,Post Graduate,Employee,143546,2,1,727,31,535.08,288,14,32.2,15,10,1,1,47.09,4.2,9,Cash,Mobile,1
103199,66,Male,Single,Post Graduate,Business,149981,2,2,533,16,941.78,11,5,40.0,7,5,1,1,61.12,4.7,4,Cash,Mobile,1
103200,63,Female,Single,Post Graduate,Employee,44782,2,5,858,2,286.98,333,26,28.6,10,2,1,1,52.24,1.1,1,Credit Card,Tablet,0
103201,36,Male,Married,High School,Employee,48871,2,3,677,26,847.84,122,22,27.1,8,5,1,0,73.7,2.8,5,UPI,Mobile,0
103202,39,Male,Married,High School,Employee,144696,2,3,312,31,1418.75,212,12,12.0,19,1,0,0,71.9,3.3,8,Debit Card,Tablet,0
103203,41,Male,Divorced,Post Graduate,Employee,105674,1,4,638,23,717.98,223,11,21.3,3,3,0,0,82.91,2.8,3,Net Banking,Desktop,0
103204,62,Female,Single,High School,Self-Employed,130255,2,5,665,19,679.19,255,1,39.1,0,8,1,1,7.43,4.6,8,Credit Card,Tablet,1
103205,29,Male,Married,Graduate,Employee,146780,2,5,548,31,453.83,261,9,31.3,7,7,1,1,10.17,3.6,10,Net Banking,Mobile,1
103206,47,Female,Divorced,High School,Employee,60338,3,5,424,19,1430.45,25,30,5.0,12,6,1,0,20.94,1.6,8,Cash,Mobile,1
103207,55,Female,Married,Graduate,Student,43586,2,3,847,30,1225.26,176,11,29.1,0,5,0,1,93.96,4.9,4,UPI,Mobile,0
103208,70,Female,Single,Graduate,Business,21044,2,2,532,12,1439.32,290,8,8.2,2,4,0,1,96.56,3.8,7,Credit Card,Mobile,0
103209,48,Male,Married,Post Graduate,Self-Employed,64561,2,3,847,12,1040.93,320,14,7.4,3,5,1,0,85.63,1.2,3,UPI,Desktop,1
103210,53,Female,Single,Post Graduate,Employee,95228,1,3,646,6,372.39,272,27,15.5,8,8,0,0,2.47,4.3,7,Net Banking,Mobile,0
103211,36,Female,Single,Graduate,Employee,29050,1,3,687,4,1209.98,63,20,33.4,5,8,1,0,61.32,3.1,5,Cash,Mobile,0
103212,65,Male,Single,Graduate,Employee,137031,2,2,482,39,1348.03,87,18,10.3,17,2,1,0,20.73,4.0,5,Credit Card,Mobile,1
103213,62,Male,Single,Graduate,Employee,27241,2,3,574,6,538.22,192,16,16.3,19,10,0,1,11.0,4.2,7,Cash,Mobile,1
103214,53,Male,Married,High School,Retired,105172,2,3,501,21,123.4,17,22,35.0,9,1,1,0,38.75,2.0,5,Cash,Desktop,1
103215,47,Female,Single,Post Graduate,Employee,52004,2,5,606,17,920.18,187,26,6.0,12,2,1,1,67.03,4.8,1,Credit Card,Mobile,1
103216,66,Male,Married,Graduate,Business,65461,1,5,456,19,99.99,203,22,20.8,3,3,0,1,87.34,3.2,1,Credit Card,Mobile,0
103217,50,Male,Single,Graduate,Student,104087,3,6,676,12,615.21,129,29,34.2,6,7,0,1,43.51,4.2,5,Cash,Tablet,1
103218,35,Female,Single,High School,Employee,102103,3,4,796,38,872.76,2,7,35.7,2,0,0,1,67.11,4.8,2,Debit Card,Mobile,1
103219,69,Female,Single,Graduate,Business,51629,2,1,592,22,772.16,97,30,9.0,19,6,0,1,89.88,4.8,8,Net Banking,Mobile,1
103220,66,Female,Single,Graduate,Employee,95431,2,2,863,7,577.18,78,24,21.1,17,4,0,0,2.01,1.9,10,Debit Card,Mobile,1
103221,45,Female,Single,High School,Self-Employed,97056,3,4,646,27,916.81,288,20,29.1,3,1,1,1,99.65,1.9,1,Credit Card,Desktop,1
103222,64,Male,Married,Post Graduate,Employee,58348,2,3,372,9,158.55,62,11,32.6,13,5,1,1,17.21,1.8,3,Net Banking,Tablet,1
103223,28,Female,Divorced,High School,Self-Employed,46010,2,3,840,31,957.87,306,14,37.2,9,7,0,0,0.03,1.4,2,UPI,Mobile,1
103224,62,Male,Single,Graduate,Business,64464,2,6,342,19,772.45,165,5,36.1,17,0,1,1,24.41,1.1,3,UPI,Mobile,0
103225,50,Female,Single,Post Graduate,Business,90255,3,1,852,16,115.7,336,18,38.6,18,3,1,0,19.89,4.6,6,Net Banking,Tablet,1
103226,34,Female,Single,Post Graduate,Employee,104281,1,5,866,20,1140.05,351,10,22.1,18,3,0,0,82.47,1.5,1,Cash,Mobile,0
103227,23,Male,Married,Post Graduate,Retired,124016,3,2,553,22,1267.68,264,8,32.5,5,8,1,1,88.27,3.7,4,UPI,Mobile,1
103228,21,Female,Married,Post Graduate,Employee,42983,3,4,639,21,1193.69,91,22,14.5,4,9,1,1,46.07,1.7,1,Cash,Mobile,1
103229,37,Male,Married,High School,Business,127099,3,5,632,33,360.51,251,22,17.2,8,9,1,0,97.99,4.5,7,UPI,Mobile,1
103230,65,Male,Single,Post Graduate,Employee,57145,2,4,587,40,511.95,206,19,28.2,9,9,0,1,73.65,2.4,5,Net Banking,Mobile,0
103231,64,Female,Single,High School,Employee,88371,1,6,519,32,915.23,286,16,35.0,12,4,1,0,96.91,4.2,9,UPI,Mobile,1
103232,44,Female,Single,High School,Business,98162,2,1,849,12,1057.69,115,4,30.9,2,5,1,1,30.39,4.9,8,Debit Card,Mobile,1
103233,32,Female,Married,High School,Self-Employed,62125,1,6,900,35,884.3,56,25,12.5,12,2,1,1,37.59,2.1,7,Credit Card,Mobile,1
103234,23,Female,Single,Post Graduate,Self-Employed,137489,2,4,854,29,1085.64,147,19,5.4,6,3,1,1,3.12,1.4,9,Debit Card,Mobile,1
103235,64,Female,Married,Graduate,Employee,90265,2,4,538,20,912.93,272,6,19.5,18,6,0,1,66.62,4.5,9,Cash,Mobile,1
103236,31,Male,Married,Graduate,Employee,81080,2,5,809,3,584.39,360,11,34.0,5,3,1,1,98.71,3.3,3,Debit Card,Mobile,1
103237,28,Male,Married,High School,Employee,127683,2,3,422,20,683.06,122,8,21.6,7,5,1,0,58.44,3.0,1,Cash,Desktop,1
103238,56,Male,Single,High School,Student,40635,3,6,849,9,975.29,133,21,11.6,5,4,1,0,99.15,2.0,7,Cash,Mobile,0
103239,26,Male,Married,Graduate,Employee,61479,2,3,600,29,441.01,331,30,22.2,5,4,1,0,87.23,2.6,5,UPI,Tablet,0
103240,43,Female,Single,High School,Retired,60240,1,4,738,35,222.26,71,16,30.5,12,6,1,0,9.09,4.5,10,UPI,Desktop,1
103241,33,Male,Divorced,Graduate,Employee,121600,2,4,519,5,1282.77,276,30,23.2,4,3,1,1,65.45,3.5,1,Credit Card,Mobile,1
103242,22,Male,Single,Post Graduate,Employee,85285,3,6,656,20,1490.66,30,9,28.1,14,1,1,0,76.77,3.3,3,Credit Card,Desktop,0
103243,69,Male,Single,Graduate,Self-Employed,68856,2,1,839,35,1383.47,287,10,21.7,6,10,0,0,50.68,1.1,7,Cash,Mobile,1
103244,27,Female,Single,Post Graduate,Self-Employed,83744,2,6,452,38,219.26,279,27,8.7,12,2,0,0,79.74,2.3,6,Net Banking,Mobile,0
103245,67,Female,Married,High School,Self-Employed,122525,2,2,693,27,84.66,61,21,37.3,10,6,1,1,14.44,4.6,7,Net Banking,Mobile,1
103246,20,Male,Single,High School,Self-Employed,80253,1,4,894,3,983.09,164,2,5.6,13,9,1,0,47.27,4.4,8,Debit Card,Mobile,1
103247,30,Female,Married,Graduate,Employee,31396,2,4,431,19,647.92,125,3,1.4,7,8,1,0,97.71,3.3,7,Debit Card,Desktop,0
103248,60,Male,Single,Post Graduate,Employee,47208,3,3,830,13,943.3,231,8,34.4,1,9,1,0,17.02,1.5,5,Credit Card,Mobile,1
103249,66,Female,Single,Graduate,Employee,49063,1,2,573,30,86.29,88,21,20.6,17,3,1,0,95.14,4.6,6,Credit Card,Desktop,1
103250,47,Male,Married,Post Graduate,Employee,100215,3,1,361,20,1220.14,355,20,2.9,10,10,0,0,49.12,3.6,7,Net Banking,Tablet,1
103251,62,Male,Single,Graduate,Retired,39416,3,4,872,7,127.45,39,8,30.9,15,9,0,0,63.3,4.8,1,Credit Card,Desktop,0
103252,23,Female,Married,High School,Self-Employed,23446,3,3,759,38,687.86,195,15,29.8,14,7,0,1,25.36,4.6,8,UPI,Mobile,1
103253,34,Female,Married,Graduate,Business,27336,1,5,384,10,973.28,192,10,33.1,8,3,0,0,83.33,2.0,3,Net Banking,Desktop,0
103254,62,Male,Married,High School,Student,28263,1,6,619,29,804.5,351,18,7.0,16,5,1,1,82.18,3.1,8,Net Banking,Tablet,1
103255,68,Female,Single,Graduate,Employee,118661,3,5,777,26,460.52,38,29,36.3,13,8,1,1,21.14,3.0,6,Debit Card,Mobile,1
103256,70,Female,Married,High School,Employee,118004,2,2,541,38,237.03,22,21,18.5,0,6,1,0,66.04,1.9,7,Debit Card,Mobile,1
103257,36,Female,Divorced,High School,Employee,122034,1,1,563,21,1111.23,40,13,28.8,8,2,0,1,24.72,2.2,6,Debit Card,Mobile,1
103258,59,Male,Married,Post Graduate,Business,64034,2,6,598,11,542.09,222,28,17.3,3,3,1,0,66.06,4.8,5,Credit Card,Mobile,0
103259,52,Male,Single,High School,Employee,67398,3,6,316,35,882.57,226,19,20.0,6,1,0,0,69.07,1.2,9,Net Banking,Mobile,0
103260,63,Female,Married,High School,Self-Employed,58415,1,3,858,33,899.14,18,3,25.7,4,1,1,0,96.9,4.4,3,Debit Card,Mobile,0
103261,43,Male,Divorced,Post Graduate,Employee,92768,3,5,604,14,1321.86,172,9,11.0,5,2,1,0,35.57,3.9,9,UPI,Desktop,1
103262,68,Male,Single,Graduate,Business,77161,3,5,651,7,142.75,104,27,5.3,1,1,1,1,29.93,1.3,10,Credit Card,Tablet,1
103263,22,Male,Married,Graduate,Employee,63205,2,4,714,6,406.08,167,4,11.5,17,2,0,0,99.89,2.9,6,Cash,Mobile,0
103264,46,Female,Married,Post Graduate,Employee,117604,3,1,453,6,122.88,277,3,29.7,2,0,0,0,68.35,2.4,1,Net Banking,Mobile,0
103265,54,Male,Single,Graduate,Business,113456,1,5,869,13,1282.51,160,21,18.1,6,2,1,1,43.44,2.8,9,Debit Card,Mobile,1
103266,37,Female,Single,High School,Employee,137012,1,1,647,28,772.82,288,29,18.8,16,5,1,0,34.7,2.8,8,Cash,Mobile,0
103267,66,Male,Single,Graduate,Self-Employed,66428,3,5,642,14,1378.69,258,9,14.9,5,2,1,1,67.17,2.5,1,UPI,Desktop,0
103268,38,Male,Single,Post Graduate,Employee,20829,2,5,725,19,305.49,33,27,15.3,6,7,1,1,55.9,1.9,10,Credit Card,Tablet,1
103269,27,Male,Married,Post Graduate,Business,80318,1,5,346,10,1026.13,150,10,9.3,14,10,0,0,57.6,4.0,10,Net Banking,Mobile,0
103270,22,Male,Married,High School,Business,73378,1,2,303,11,273.88,162,23,7.6,12,9,1,1,90.19,1.3,2,UPI,Mobile,0
103271,53,Female,Married,High School,Business,115525,2,1,811,21,1114.39,200,2,5.5,11,0,1,0,11.6,4.9,7,Credit Card,Mobile,1
103272,23,Female,Married,Graduate,Employee,89051,1,2,477,36,827.01,244,11,38.7,12,4,0,1,92.06,4.5,8,Net Banking,Mobile,1
103273,43,Male,Single,Graduate,Student,111227,1,3,436,23,678.02,5,7,36.0,5,4,0,0,88.64,1.4,7,Cash,Mobile,1
103274,21,Male,Single,High School,Employee,96763,1,3,863,4,512.44,311,11,6.8,1,0,0,1,69.94,2.7,9,Net Banking,Mobile,0
103275,56,Female,Divorced,Post Graduate,Employee,104672,3,4,472,26,190.21,356,15,21.3,18,3,0,1,29.76,4.2,9,Cash,Desktop,1
103276,56,Female,Married,Post Graduate,Student,33643,3,4,302,29,1165.82,293,25,17.1,11,6,1,0,97.99,3.9,4,Debit Card,Desktop,0
103277,67,Female,Married,Graduate,Student,110767,1,2,655,11,425.86,45,13,4.0,4,4,1,1,54.08,3.5,3,Credit Card,Mobile,0
103278,52,Female,Divorced,Post Graduate,Employee,29560,2,4,813,2,1317.29,174,28,12.0,6,9,1,1,82.67,2.4,3,UPI,Mobile,0
103279,18,Male,Single,High School,Employee,118129,2,1,687,16,628.85,101,10,12.9,3,7,1,0,74.92,3.1,7,Net Banking,Mobile,1
103280,41,Female,Married,Post Graduate,Self-Employed,114343,1,2,356,40,119.25,69,15,6.4,20,7,1,0,99.82,3.5,6,Credit Card,Desktop,1
103281,53,Male,Married,Graduate,Student,92517,1,2,616,21,126.56,21,21,3.8,9,2,0,1,27.82,1.4,1,Net Banking,Desktop,1
103282,23,Male,Single,High School,Retired,35282,1,2,422,31,1263.27,203,11,39.5,20,1,0,1,32.12,1.7,1,UPI,Desktop,0
103283,58,Female,Single,Graduate,Employee,46033,3,5,737,11,730.11,29,20,14.4,15,3,1,1,47.36,1.3,2,Credit Card,Desktop,1
103284,63,Female,Divorced,Graduate,Employee,74728,2,2,597,19,608.48,174,9,5.1,4,1,1,1,1.3,1.6,6,Credit Card,Mobile,1
103285,61,Female,Single,Post Graduate,Employee,90545,1,4,697,12,867.22,172,25,2.0,17,6,1,0,18.8,4.9,6,Cash,Desktop,1
103286,48,Male,Single,Post Graduate,Self-Employed,63229,3,5,649,34,97.65,23,16,20.5,13,7,1,0,38.06,3.8,7,Debit Card,Mobile,1
103287,37,Male,Married,Graduate,Student,99443,2,3,813,25,1218.19,55,11,35.7,12,3,1,1,78.9,4.9,5,Net Banking,Mobile,1
103288,41,Male,Married,Graduate,Student,122609,1,5,314,25,678.51,224,23,6.7,4,4,0,0,64.99,2.0,7,Cash,Mobile,0
103289,42,Female,Married,High School,Student,75012,2,5,758,31,959.77,256,21,38.0,18,5,0,1,97.63,1.8,10,UPI,Mobile,1
103290,53,Male,Divorced,Graduate,Self-Employed,35644,2,6,438,32,1015.2,60,18,28.9,5,7,1,1,28.59,4.0,7,UPI,Desktop,1
103291,38,Female,Divorced,Graduate,Employee,55530,2,4,673,34,1072.29,201,23,16.2,10,9,1,0,87.9,4.2,4,Debit Card,Tablet,1
103292,47,Male,Divorced,High School,Employee,136177,3,4,740,31,631.57,124,6,29.6,19,3,1,0,8.45,4.3,9,Net Banking,Mobile,1
103293,41,Female,Single,Post Graduate,Retired,38208,1,3,383,18,639.85,233,23,30.8,16,10,0,0,91.18,4.9,9,Credit Card,Mobile,1
103294,61,Female,Married,Graduate,Employee,145186,1,2,622,4,568.23,234,7,16.2,12,4,1,0,23.84,1.7,2,Net Banking,Mobile,1
103295,59,Male,Single,Post Graduate,Student,86931,3,4,434,13,1274.24,24,30,39.2,19,3,1,0,23.87,4.7,8,Credit Card,Mobile,1
103296,47,Male,Single,Graduate,Employee,112507,1,2,556,30,651.83,353,4,22.7,19,10,0,1,23.57,2.8,6,Net Banking,Mobile,1
103297,39,Female,Married,Post Graduate,Employee,39844,1,4,340,32,1153.73,120,27,27.7,16,9,1,1,34.82,3.3,2,Net Banking,Mobile,1
103298,45,Female,Single,High School,Employee,65007,2,4,666,9,1233.98,320,12,12.9,12,2,1,1,32.78,4.7,9,Debit Card,Desktop,1
103299,24,Female,Divorced,Graduate,Employee,62554,1,5,743,1,75.4,169,5,13.6,20,6,1,1,51.63,2.4,8,Cash,Mobile,1
103300,52,Female,Single,High School,Self-Employed,141091,2,5,315,36,145.2,231,16,7.6,0,10,1,0,51.95,4.5,7,Credit Card,Mobile,1
103301,45,Male,Married,High School,Employee,68785,3,5,701,22,578.22,24,12,5.6,3,7,1,0,36.96,2.9,9,Net Banking,Mobile,1
103302,31,Female,Single,High School,Business,100026,3,6,842,28,244.87,88,26,31.4,12,6,0,1,71.21,2.4,1,Net Banking,Mobile,1
103303,27,Male,Single,Graduate,Employee,73905,2,6,327,12,674.64,315,28,15.1,12,8,1,1,24.05,1.8,1,Net Banking,Desktop,0
103304,33,Female,Married,Post Graduate,Retired,96481,2,6,421,28,507.47,292,1,19.7,0,7,1,1,93.68,4.7,7,UPI,Tablet,0
103305,33,Male,Single,Graduate,Employee,110245,3,4,532,27,21.49,70,22,40.0,9,4,0,1,80.66,1.5,10,UPI,Mobile,1
103306,48,Female,Married,Graduate,Self-Employed,121615,1,2,803,20,355.94,236,5,34.6,8,1,1,0,38.76,1.2,10,Cash,Mobile,1
103307,59,Male,Divorced,Post Graduate,Business,90393,2,4,667,25,509.65,269,3,17.8,18,6,0,1,59.55,4.2,9,Debit Card,Mobile,1
103308,42,Male,Married,Post Graduate,Employee,123266,2,6,707,38,779.73,149,30,38.4,10,3,0,1,72.06,1.5,10,UPI,Mobile,1
103309,30,Male,Single,High School,Business,111602,2,4,770,24,1490.39,214,21,19.3,8,5,1,0,81.78,1.6,4,UPI,Mobile,1
103310,23,Female,Single,High School,Employee,91388,1,5,389,36,1022.39,122,18,37.3,15,3,0,1,25.7,3.9,10,Net Banking,Tablet,1
103311,61,Female,Single,High School,Employee,144170,1,2,376,15,1137.22,120,22,14.1,8,0,1,0,88.38,3.0,5,Credit Card,Mobile,0
103312,26,Female,Married,High School,Business,35781,3,4,493,26,1016.9,51,14,32.5,1,1,1,1,99.16,2.0,6,Cash,Mobile,1
103313,62,Male,Married,Graduate,Employee,41696,1,2,676,23,434.7,170,1,36.8,8,7,1,0,54.21,4.1,10,Net Banking,Mobile,1
103314,53,Female,Single,Graduate,Self-Employed,115418,2,4,582,10,145.81,328,25,29.1,6,3,1,0,74.58,2.1,7,Debit Card,Mobile,1
103315,60,Female,Married,High School,Student,107861,1,1,795,9,1241.39,156,16,19.6,2,4,0,1,7.06,3.9,8,Net Banking,Mobile,1
103316,37,Male,Single,Graduate,Self-Employed,84020,1,6,707,15,402.56,117,8,8.2,3,0,1,1,74.43,4.0,3,Cash,Desktop,1
103317,35,Male,Married,Graduate,Retired,78594,2,3,879,21,580.6,233,3,8.0,11,0,1,1,95.82,3.7,2,Credit Card,Mobile,1
103318,60,Male,Married,Graduate,Employee,135320,2,4,426,2,772.24,266,16,12.2,16,6,0,1,72.58,1.3,3,Net Banking,Mobile,0
103319,38,Male,Single,Post Graduate,Employee,72487,2,2,363,34,1261.06,7,4,4.6,6,0,1,0,32.21,3.0,2,Net Banking,Mobile,1
103320,21,Male,Married,Post Graduate,Employee,50274,2,6,564,33,1281.41,12,29,1.8,2,7,1,0,93.87,1.5,4,Debit Card,Mobile,1
103321,67,Female,Married,Graduate,Self-Employed,68782,2,5,402,17,292.75,88,27,25.2,11,8,1,0,34.98,3.4,9,Net Banking,Mobile,1
103322,50,Male,Married,Graduate,Employee,42644,1,3,874,30,311.35,167,3,9.2,5,1,1,1,16.57,3.2,6,Net Banking,Mobile,1
103323,44,Female,Married,Graduate,Student,128112,1,3,744,8,84.78,335,25,24.8,20,0,0,1,32.35,2.0,9,Debit Card,Mobile,0
103324,24,Female,Divorced,Graduate,Employee,25876,2,1,797,25,728.05,296,3,24.7,19,0,1,0,61.79,4.8,3,Debit Card,Desktop,1
103325,23,Female,Married,Graduate,Employee,95645,1,1,341,26,245.85,174,15,38.2,20,2,1,0,88.4,4.6,5,Net Banking,Mobile,1
103326,32,Female,Single,Graduate,Employee,37243,3,4,656,15,1013.46,7,23,7.3,4,8,1,0,34.9,4.4,1,Debit Card,Desktop,1
103327,35,Male,Single,Graduate,Self-Employed,43025,1,3,430,20,580.66,37,23,29.7,5,0,1,1,42.52,3.3,5,UPI,Mobile,1
103328,49,Female,Single,Post Graduate,Employee,106204,1,2,484,3,298.26,315,12,8.4,18,10,1,1,69.76,3.4,1,Net Banking,Tablet,0
103329,28,Male,Single,High School,Employee,47619,2,5,744,30,55.14,296,25,1.9,12,0,0,0,2.99,1.6,10,UPI,Tablet,0
103330,37,Female,Divorced,Graduate,Employee,57170,3,3,768,9,251.85,135,15,6.6,16,0,1,1,86.1,4.8,7,Cash,Tablet,1
103331,41,Female,Single,Graduate,Employee,100296,1,6,820,19,517.52,249,4,3.7,2,9,1,0,14.23,4.9,6,Debit Card,Mobile,0
103332,32,Female,Married,Post Graduate,Employee,22253,2,5,897,11,977.12,362,26,21.2,13,0,0,1,17.75,4.1,3,Credit Card,Mobile,1
103333,65,Female,Single,High School,Employee,148879,1,6,444,27,999.95,75,10,20.6,10,3,1,1,46.3,4.8,2,Net Banking,Desktop,1
103334,24,Male,Single,Graduate,Employee,91668,2,4,628,9,500.73,146,14,38.2,6,8,1,0,9.49,2.3,8,UPI,Mobile,1
103335,38,Male,Divorced,Graduate,Self-Employed,92439,2,1,770,25,808.98,50,17,36.2,19,4,1,0,72.71,4.6,6,Cash,Mobile,1
103336,59,Female,Single,Graduate,Student,24240,2,1,477,29,373.54,280,21,27.6,6,9,1,1,38.02,1.1,5,Cash,Tablet,0
103337,43,Male,Married,Graduate,Business,93333,1,5,673,4,325.19,157,19,6.5,0,6,1,0,50.71,4.5,8,Cash,Desktop,1
103338,61,Female,Divorced,Graduate,Employee,128966,3,6,764,30,1258.94,194,19,7.5,4,9,1,1,84.87,2.1,3,UPI,Mobile,0
103339,31,Male,Divorced,Post Graduate,Self-Employed,97331,1,2,699,12,556.55,133,25,19.5,5,1,1,0,2.65,3.7,7,Cash,Mobile,1
103340,54,Female,Married,Graduate,Employee,66374,2,2,312,21,933.5,66,3,33.4,13,2,1,0,17.11,3.8,6,Net Banking,Mobile,1
103341,38,Male,Married,Post Graduate,Employee,131813,3,6,512,7,1021.32,30,8,36.5,16,6,1,1,29.54,1.5,2,Debit Card,Mobile,1
103342,35,Male,Married,Graduate,Self-Employed,144357,1,4,745,8,729.88,45,2,1.0,1,9,0,1,17.5,1.7,5,Credit Card,Mobile,1
103343,22,Female,Single,High School,Employee,52844,2,4,399,27,1241.83,301,13,31.0,10,0,1,1,21.96,2.0,6,Credit Card,Mobile,0
103344,20,Male,Married,Graduate,Retired,40130,1,2,683,11,935.33,260,19,22.6,6,9,1,0,35.15,3.7,3,Cash,Mobile,0
103345,40,Male,Divorced,High School,Business,117634,1,6,616,6,561.23,36,28,32.0,1,7,1,1,5.58,4.8,3,UPI,Mobile,1
103346,43,Male,Married,Graduate,Employee,127885,1,4,865,18,155.66,166,11,4.0,9,8,1,0,89.61,3.3,5,Net Banking,Mobile,0
103347,54,Male,Single,Graduate,Employee,73402,2,5,507,14,67.76,291,19,1.3,14,10,0,0,80.41,2.2,6,Credit Card,Desktop,0
103348,41,Male,Married,Post Graduate,Business,145727,3,5,793,24,1223.41,56,30,24.2,17,7,1,1,74.47,1.3,4,UPI,Mobile,1
103349,66,Male,Married,High School,Student,106625,3,6,751,16,317.1,326,2,16.0,0,2,0,1,11.35,2.5,7,Cash,Tablet,0
103350,36,Female,Single,Graduate,Employee,76066,2,6,613,1,438.83,70,24,7.5,8,10,1,1,0.43,1.8,9,Credit Card,Desktop,1
103351,68,Male,Married,High School,Self-Employed,28095,3,3,830,26,1201.19,222,15,19.9,18,8,1,1,7.31,2.8,10,Debit Card,Mobile,1
103352,42,Female,Married,Post Graduate,Employee,136422,3,1,845,31,518.06,277,13,17.8,8,8,1,1,45.12,3.7,5,Cash,Desktop,1
103353,38,Male,Married,Graduate,Employee,103745,2,2,688,37,1117.48,234,15,13.2,0,8,1,1,54.05,2.6,7,UPI,Mobile,0
103354,29,Male,Single,Graduate,Employee,137396,2,6,378,37,1002.39,310,28,9.6,17,2,1,0,63.93,2.4,1,Credit Card,Tablet,1
103355,58,Male,Single,Graduate,Employee,32444,3,5,868,33,554.31,63,15,22.3,9,7,1,1,3.98,4.1,6,Net Banking,Mobile,1
103356,50,Female,Married,Graduate,Student,27427,2,3,411,18,1266.23,304,26,10.3,19,4,1,1,53.09,3.9,4,Net Banking,Mobile,1
103357,67,Male,Married,Post Graduate,Self-Employed,78819,1,6,821,11,1271.09,296,3,3.6,10,1,0,0,15.83,2.9,1,Credit Card,Desktop,0
103358,70,Female,Single,Graduate,Employee,140678,2,2,522,7,866.95,354,6,4.1,19,4,1,1,75.68,4.3,7,Cash,Mobile,0
103359,21,Female,Single,Graduate,Self-Employed,98464,1,6,468,0,187.75,167,4,24.7,4,4,1,0,6.58,3.2,2,Net Banking,Mobile,0
103360,59,Male,Single,Graduate,Business,28350,1,3,835,7,130.94,267,3,19.0,14,5,1,0,99.92,2.6,6,Net Banking,Mobile,0
103361,24,Female,Married,Post Graduate,Employee,61388,3,2,768,40,1046.54,247,7,2.5,18,6,1,1,48.78,4.8,9,Credit Card,Mobile,1
103362,39,Male,Divorced,High School,Self-Employed,44912,2,4,508,37,1196.14,285,20,37.9,8,9,1,1,84.63,1.9,4,Debit Card,Mobile,1
103363,50,Male,Married,Graduate,Student,46950,2,1,850,6,827.98,97,2,35.8,10,2,1,1,87.97,2.1,6,Debit Card,Mobile,0
103364,34,Female,Married,Post Graduate,Student,58835,2,6,391,28,207.53,143,15,6.3,10,3,1,0,47.94,1.2,1,Credit Card,Tablet,1
